GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
8600000US14736,14736,ZCTA5 14736,106,31,54152,19167,73.6,17.6,56359,23765,21.7,15.2,10587,8225,27.4,14.7,19355,3428,0.0,24.3,-,**,0.0,24.3,-,**,27.4,15.0,15548,8084,76,24,63104,25985,26.3,19.4,N,N,32.9,20.2,N,N,30.3,17.3,N,N,0.0,31.4,N,N,5.3,7.2,N,N,5.3,9.3,N,N,240,70,23813,8218,100.0,11.7,23813,8218,0.0,11.7,-,**,0.0,11.7,-,**,0.0,11.7,-,**,0.0,11.7,-,**,0.0,11.7,-,**,0.0,11.7,-,**,0.0,11.7,-,**,100.0,11.7,23813,8218,27.4,(X),(X),(X),25.0,(X),(X),(X),16.3,(X),(X),(X)
8600000US14737,14737,ZCTA5 14737,1700,108,52227,3652,69.4,4.0,55719,5560,16.4,3.4,5587,1628,38.7,3.9,16030,1350,8.5,2.5,9946,1691,3.4,2.2,2900,1479,20.2,3.0,18352,2787,1075,71,64753,5294,17.7,4.2,N,N,30.1,5.7,N,N,36.8,6.6,N,N,9.5,6.0,N,N,5.5,2.3,N,N,0.4,0.5,N,N,3997,166,22360,1626,97.2,1.8,22916,1655,0.8,1.0,427,983,0.5,0.6,N,N,0.6,0.6,1809,2453,0.0,0.7,-,**,0.2,0.3,N,N,0.8,0.8,N,N,2.9,1.4,16875,12774,94.8,2.0,23048,1714,23.9,(X),(X),(X),16.8,(X),(X),(X),17.4,(X),(X),(X)
8600000US14738,14738,ZCTA5 14738,1601,127,57311,6390,67.8,7.2,58762,9402,29.0,7.3,4985,3026,46.3,7.4,17601,1849,3.7,2.8,10153,1895,6.6,5.3,2317,1526,28.3,7.7,17004,5082,1088,106,67702,8439,15.2,6.7,53368,20014,32.6,12.3,51176,12589,29.0,10.2,82098,16442,13.3,6.7,58875,12988,9.8,4.7,114080,14986,0.0,2.7,-,**,3641,89,25656,2684,98.4,1.1,25723,2710,0.3,0.5,N,N,0.5,0.6,N,N,0.0,0.8,-,**,0.0,0.8,-,**,0.4,0.5,N,N,0.4,0.6,N,N,0.9,0.9,5313,6640,97.9,1.3,25853,2736,23.6,(X),(X),(X),27.5,(X),(X),(X),19.5,(X),(X),(X)
8600000US14739,14739,ZCTA5 14739,1124,100,44871,4211,65.0,5.1,44397,4828,14.0,3.7,5324,2476,38.7,4.8,17787,1648,12.7,4.1,10441,1620,6.8,3.4,2682,1395,27.1,4.5,20122,5700,695,89,52628,5910,29.4,6.5,38433,9118,28.5,6.9,39435,11212,26.5,5.8,75510,8155,5.2,2.6,55694,12850,7.1,4.0,77190,11229,3.5,3.0,51950,23382,2699,296,18718,1885,98.0,1.4,18932,1866,0.0,0.1,N,N,0.1,0.2,N,N,0.7,0.9,N,N,0.0,1.1,-,**,0.0,1.1,-,**,1.2,1.1,10721,12571,0.0,0.1,N,N,97.9,1.4,18939,1867,28.6,(X),(X),(X),26.3,(X),(X),(X),20.9,(X),(X),(X)
8600000US14740,14740,ZCTA5 14740,552,57,61357,6697,71.4,7.6,66473,10022,24.3,6.5,3711,1494,39.5,7.5,17364,1458,5.1,3.4,8354,2790,1.1,1.1,3033,2676,27.5,5.9,17196,4252,382,53,72002,9284,18.6,7.1,N,N,26.4,9.1,N,N,36.6,9.2,N,N,9.2,5.9,N,N,6.3,3.8,N,N,2.9,3.5,N,N,1496,180,24554,2523,97.8,2.2,24778,2561,0.9,1.8,N,N,0.0,2.0,-,**,0.5,0.7,43429,18413,0.0,2.0,-,**,0.1,0.3,N,N,0.7,1.1,N,N,0.5,0.4,29529,33712,97.5,2.3,24731,2573,28.4,(X),(X),(X),29.1,(X),(X),(X),25.2,(X),(X),(X)
8600000US14741,14741,ZCTA5 14741,833,84,65542,7044,72.6,5.5,66266,9146,23.0,5.7,7400,3329,39.7,5.5,15779,1641,7.6,3.6,8173,1868,0.8,0.8,1686,887,25.6,5.5,25846,6439,570,76,78094,8964,17.2,5.3,49556,11585,30.0,8.9,53472,13633,36.3,7.9,96207,16010,7.5,5.9,86002,20125,8.9,4.0,135308,24572,0.0,5.1,-,**,2218,290,24919,2362,97.4,1.7,25084,2480,0.6,0.7,N,N,1.9,1.5,21535,12075,0.0,1.3,-,**,0.0,1.3,-,**,0.0,0.2,N,N,0.0,1.3,-,**,0.6,0.6,17579,13205,96.8,1.8,25122,2511,35.2,(X),(X),(X),36.0,(X),(X),(X),26.7,(X),(X),(X)
8600000US14742,14742,ZCTA5 14742,49,36,56327,18781,83.7,25.9,62671,18692,0.0,40.7,-,**,16.3,25.9,23388,23,0.0,40.7,-,**,16.3,25.9,425,22,0.0,40.7,-,**,8,13,N,N,100.0,100.0,N,N,0.0,100.0,N,N,0.0,100.0,N,N,0.0,100.0,N,N,0.0,100.0,N,N,0.0,100.0,N,N,215,105,23392,8892,97.7,4.0,23587,8933,2.3,4.0,N,N,0.0,13.0,-,**,0.0,13.0,-,**,0.0,13.0,-,**,0.0,13.0,-,**,0.0,13.0,-,**,0.0,13.0,-,**,97.7,4.0,23587,8933,16.3,(X),(X),(X),100.0,(X),(X),(X),35.3,(X),(X),(X)
8600000US14743,14743,ZCTA5 14743,718,77,49463,5150,67.7,7.2,50950,6325,17.5,5.1,7072,3905,38.2,6.3,16985,1951,7.1,3.2,10665,2195,1.0,1.0,6743,1970,24.2,5.5,18140,7144,486,70,57324,6424,16.7,5.5,32796,6611,36.0,9.4,43046,6972,37.4,8.8,75942,12627,2.1,2.2,61810,20299,7.8,4.0,85005,13709,0.0,6.0,-,**,1890,275,18842,2712,97.7,3.7,19161,2747,2.2,3.7,5139,6828,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.2,0.2,N,N,0.0,1.6,-,**,0.6,0.5,20236,19818,97.2,3.7,19140,2761,26.2,(X),(X),(X),32.1,(X),(X),(X),20.2,(X),(X),(X)
8600000US14744,14744,ZCTA5 14744,427,50,60167,6325,79.2,6.6,57668,7476,42.6,7.0,3923,1808,30.2,8.6,18491,2529,5.9,3.4,9512,4469,2.1,1.8,2700,1871,19.0,6.1,25959,7427,285,42,72717,7792,9.8,4.1,65471,13644,20.4,7.8,56826,20349,49.8,10.3,70855,9779,0.0,10.0,-,**,15.1,7.1,96665,24633,4.9,4.3,98379,36623,2265,264,13126,1773,89.8,3.5,14294,2050,4.5,2.7,3099,2955,0.0,1.3,-,**,3.7,2.1,465,579,0.0,1.3,-,**,0.9,1.3,N,N,1.1,0.8,9160,7442,2.0,1.6,5602,5921,89.4,3.5,14339,2050,22.7,(X),(X),(X),24.9,(X),(X),(X),18.3,(X),(X),(X)
8600000US14747,14747,ZCTA5 14747,913,76,57285,5149,78.4,4.3,56760,6109,26.5,5.3,5082,1796,36.7,4.9,15678,1656,9.5,3.3,9454,2914,2.6,2.1,2058,1108,16.9,3.9,17904,5196,683,68,66363,5870,16.7,4.5,42505,10077,25.2,6.6,46385,7360,41.1,7.6,86884,10959,10.2,5.2,40673,11888,6.7,3.5,113930,44055,0.0,4.3,-,**,2261,207,23391,2050,96.2,2.5,23613,2199,0.0,1.3,-,**,1.4,1.8,16931,28897,0.3,0.3,N,N,0.0,1.3,-,**,0.2,0.3,N,N,1.8,1.5,11529,7622,2.4,2.3,9216,7114,94.3,3.2,23875,2205,24.0,(X),(X),(X),26.2,(X),(X),(X),17.9,(X),(X),(X)
8600000US14748,14748,ZCTA5 14748,291,54,49523,9214,63.9,12.7,48631,12751,15.5,8.8,6087,4333,42.6,12.5,15888,2949,14.1,7.7,7168,1450,6.2,5.2,2689,1590,29.6,12.3,26347,14712,197,42,50985,8728,23.9,12.9,N,N,33.0,12.0,N,N,24.4,13.2,N,N,13.2,7.8,N,N,4.1,3.9,N,N,1.5,2.4,N,N,793,141,18472,3965,67.5,10.1,22836,5251,0.0,3.7,-,**,17.2,7.8,12626,4807,5.2,6.1,2766,2555,0.0,3.7,-,**,0.0,3.7,-,**,10.2,7.3,7411,7711,0.8,1.1,-,**,67.5,10.1,22836,5251,36.4,(X),(X),(X),41.6,(X),(X),(X),30.4,(X),(X),(X)
8600000US14750,14750,ZCTA5 14750,1970,138,70921,6970,65.4,4.8,80446,9987,32.9,6.2,10367,5583,43.0,5.1,18419,1815,4.2,2.3,10348,2514,2.6,2.0,5688,4260,25.1,5.0,18208,4159,1198,112,85783,11356,23.1,6.1,36076,13068,28.0,7.4,86545,33067,35.6,7.3,113963,16472,2.7,2.0,47909,27327,6.6,3.9,101333,24170,4.0,3.2,116850,34818,4309,203,32581,3488,95.2,3.0,32685,3792,0.6,0.7,N,N,0.6,0.9,N,N,3.5,2.9,35128,53807,0.0,0.7,-,**,0.2,0.3,N,N,0.0,0.7,-,**,1.1,1.5,29740,11221,94.1,3.2,32720,3860,24.8,(X),(X),(X),19.1,(X),(X),(X),19.6,(X),(X),(X)
8600000US14752,14752,ZCTA5 14752,117,49,43771,24376,29.1,22.7,92544,43854,13.7,15.5,9575,7339,76.9,22.1,13082,3620,0.0,22.4,-,**,0.0,22.4,-,**,23.9,23.2,21804,7040,19,21,N,N,52.6,52.6,N,N,0.0,65.4,N,N,0.0,65.4,N,N,0.0,65.4,N,N,47.4,52.6,N,N,0.0,65.4,N,N,185,86,27789,15620,100.0,14.9,27789,15620,0.0,14.9,-,**,0.0,14.9,-,**,0.0,14.9,-,**,0.0,14.9,-,**,0.0,14.9,-,**,0.0,14.9,-,**,0.0,14.9,-,**,100.0,14.9,27789,15620,39.3,(X),(X),(X),52.6,(X),(X),(X),28.9,(X),(X),(X)
8600000US14753,14753,ZCTA5 14753,447,60,45044,4336,74.9,6.5,45342,5947,14.5,5.1,2082,970,38.9,7.4,17026,2064,4.3,2.6,8126,4296,2.9,2.6,3654,2368,14.5,4.6,15229,5527,298,53,53985,6524,16.1,8.6,N,N,36.9,11.1,N,N,23.8,7.6,N,N,9.4,7.9,N,N,12.8,7.5,N,N,1.0,1.6,N,N,1065,181,18956,1944,98.4,3.6,19061,1844,0.2,2.8,N,N,1.4,2.1,13247,16687,0.0,2.8,-,**,0.0,2.8,-,**,0.0,2.8,-,**,0.0,2.8,-,**,1.8,2.6,7632,4355,96.6,5.0,19272,1817,31.8,(X),(X),(X),25.2,(X),(X),(X),21.3,(X),(X),(X)
8600000US14754,14754,ZCTA5 14754,244,49,51214,5702,76.6,9.5,51148,6778,11.5,5.7,2061,729,39.8,11.0,17698,2590,1.6,2.2,8375,1607,3.3,3.1,13138,8830,25.0,10.2,12036,4726,184,42,57189,6800,8.2,6.0,34407,17208,50.5,11.7,46508,6507,28.8,11.5,77757,13908,6.0,4.9,38309,14341,6.5,5.3,94908,13836,0.0,15.0,-,**,565,115,22029,2251,100.0,5.2,22029,2251,0.0,5.2,-,**,0.0,5.2,-,**,0.0,5.2,-,**,0.0,5.2,-,**,0.0,5.2,-,**,0.0,5.2,-,**,0.9,1.2,-,**,99.1,1.2,22225,2227,32.8,(X),(X),(X),32.1,(X),(X),(X),24.8,(X),(X),(X)
8600000US14755,14755,ZCTA5 14755,1165,83,53884,3312,76.1,3.5,52657,3715,22.6,4.6,5910,2006,35.6,4.0,17502,1410,4.5,1.5,9167,1385,2.6,1.2,3420,1897,23.9,3.1,16201,2708,783,70,61712,4699,15.5,3.9,N,N,29.2,4.5,N,N,35.6,5.4,N,N,10.3,3.8,N,N,8.6,3.3,N,N,0.8,0.8,N,N,3120,216,20703,1467,93.2,2.6,21547,1455,2.1,0.8,4568,6789,1.1,1.3,16212,8084,0.0,1.0,-,**,0.0,1.0,-,**,0.9,0.9,16950,24931,2.7,1.8,7239,6367,2.6,1.4,11250,12729,92.6,2.7,21662,1437,23.3,(X),(X),(X),22.9,(X),(X),(X),19.0,(X),(X),(X)
8600000US14756,14756,ZCTA5 14756,95,84,37913,31803,90.5,18.4,18099,14920,0.0,26.5,-,**,17.9,33.0,31518,1077,0.0,26.5,-,**,0.0,26.5,-,**,17.9,33.0,38788,21379,64,69,38275,53049,14.1,28.7,N,N,12.5,39.0,N,N,0.0,35.3,N,N,73.4,57.5,N,N,0.0,35.3,N,N,0.0,35.3,N,N,164,134,21891,17356,100.0,16.6,21891,17356,0.0,16.6,-,**,0.0,16.6,-,**,0.0,16.6,-,**,0.0,16.6,-,**,0.0,16.6,-,**,0.0,16.6,-,**,0.0,16.6,-,**,100.0,16.6,21891,17356,0.0,(X),(X),(X),0.0,(X),(X),(X),0.0,(X),(X),(X)
8600000US14757,14757,ZCTA5 14757,1381,135,73058,23076,74.1,5.3,61137,19543,22.7,4.5,52398,46465,38.2,6.5,17657,1372,2.2,1.5,8110,2115,0.7,0.6,967,825,25.9,6.4,29639,9175,880,95,89368,36377,16.9,5.2,54433,16161,39.2,8.4,55627,21772,30.9,6.2,149881,111127,2.5,1.5,56918,11212,8.9,4.3,86692,15659,1.6,1.3,182871,64823,3520,313,29552,9619,94.8,2.2,30422,10063,2.0,0.8,12099,14917,0.0,0.8,-,**,0.7,0.6,2478,4788,0.0,0.8,-,**,0.4,0.3,16154,9935,2.2,1.6,18253,12561,2.6,1.4,14939,12416,93.0,2.5,30807,10230,26.8,(X),(X),(X),23.2,(X),(X),(X),14.6,(X),(X),(X)
8600000US14760,14760,ZCTA5 14760,7950,287,58960,3373,74.2,2.2,58837,4310,23.3,2.6,8255,4457,35.5,2.3,17265,898,8.6,1.6,8899,1225,2.4,0.9,3094,923,21.6,2.3,22724,5397,4536,248,72261,5747,20.2,3.2,47925,11689,30.4,4.1,53304,6028,32.7,4.6,98467,13621,6.2,2.3,59733,17479,7.9,2.1,106681,15519,2.7,2.1,78960,14452,18208,356,26058,1521,93.1,1.7,26381,1525,2.9,1.2,18347,15905,0.9,0.8,12175,15811,1.5,0.7,45735,27819,0.0,0.2,-,**,0.0,0.1,N,N,1.5,0.8,9419,6791,1.1,0.4,15190,5753,92.2,1.8,26507,1542,27.4,(X),(X),(X),27.4,(X),(X),(X),20.9,(X),(X),(X)
8600000US14767,14767,ZCTA5 14767,674,68,49543,5391,71.8,5.8,50372,6968,22.7,3.8,6250,4726,36.5,5.6,19884,1618,5.5,2.4,12324,3281,4.2,2.7,1871,447,18.8,4.4,15739,3481,528,54,54641,6780,19.3,5.5,40895,9679,35.0,6.4,32270,8388,29.0,6.2,67952,7119,2.3,1.7,146267,131774,11.6,3.9,84734,11721,2.8,1.9,92560,40101,2021,196,16698,2030,97.0,2.4,17017,1960,0.0,1.5,-,**,0.5,0.9,N,N,0.0,1.5,-,**,0.0,1.5,-,**,0.0,0.1,-,**,2.4,2.2,7044,12371,0.2,0.2,N,N,96.9,2.4,16989,1961,23.0,(X),(X),(X),20.6,(X),(X),(X),15.9,(X),(X),(X)
8600000US14769,14769,ZCTA5 14769,422,109,46250,8268,63.3,12.0,48974,10937,13.7,12.2,2348,1970,52.4,14.9,17874,5541,13.5,10.3,12496,2234,0.0,6.9,-,**,22.7,12.9,16608,5053,305,102,55819,9526,26.6,16.6,N,N,40.0,19.4,N,N,16.1,12.3,N,N,11.8,8.9,N,N,5.6,8.1,N,N,0.0,9.4,N,N,964,288,20588,2979,98.3,2.0,20929,2908,0.1,0.2,N,N,0.0,3.1,-,**,0.0,3.1,-,**,0.0,3.1,-,**,0.0,3.1,-,**,1.6,2.0,-,**,0.0,3.1,-,**,98.3,2.0,20929,2908,39.1,(X),(X),(X),23.0,(X),(X),(X),25.7,(X),(X),(X)
8600000US14770,14770,ZCTA5 14770,1150,98,65789,5556,74.4,5.1,63400,6055,30.6,5.6,13581,9966,36.4,5.7,20937,2011,6.7,3.2,8769,3619,0.9,0.7,1320,1264,26.1,5.2,17841,3591,799,87,69285,6024,21.5,6.0,N,N,24.3,6.2,N,N,36.8,7.6,N,N,7.9,4.4,N,N,8.3,3.5,N,N,1.3,1.6,N,N,2836,234,27012,2613,96.8,2.5,27607,2619,0.7,0.9,11935,14491,0.2,0.2,N,N,0.5,0.6,N,N,0.0,1.1,-,**,0.4,0.5,N,N,1.5,1.8,N,N,0.7,0.7,37186,37581,96.4,2.6,27490,2540,28.2,(X),(X),(X),29.8,(X),(X),(X),19.6,(X),(X),(X)
8600000US14772,14772,ZCTA5 14772,1481,84,52011,2707,76.8,2.7,51203,3780,17.2,2.7,7622,2689,35.0,3.4,18406,1034,5.1,1.6,8128,2300,3.0,1.4,2596,1579,21.9,3.4,15392,2850,1049,81,59763,3579,15.2,3.1,39312,6641,35.7,5.3,41795,4681,33.0,5.0,78129,5772,6.4,2.6,64952,15859,7.6,2.1,97100,15930,2.1,1.3,73418,27049,4087,290,19104,1522,95.2,2.3,19800,1595,0.4,0.5,N,N,0.8,0.7,16625,18665,0.0,0.7,-,**,0.0,0.7,-,**,0.3,0.3,8709,3702,3.4,1.9,3183,2516,2.4,2.1,2803,3401,94.9,2.3,19813,1598,21.5,(X),(X),(X),20.9,(X),(X),(X),18.4,(X),(X),(X)
8600000US14774,14774,ZCTA5 14774,72,22,50879,17521,79.2,16.9,44963,20336,15.3,14.0,5009,1711,22.2,16.9,19981,5987,22.2,20.4,11506,5669,1.4,4.0,7800,30,38.9,22.5,17450,11440,46,21,65139,25282,28.3,25.7,N,N,21.7,15.5,N,N,34.8,26.3,N,N,4.3,6.0,N,N,10.9,15.7,N,N,0.0,42.0,N,N,200,79,18491,7657,100.0,13.9,18491,7657,0.0,13.9,-,**,0.0,13.9,-,**,0.0,13.9,-,**,0.0,13.9,-,**,0.0,13.9,-,**,0.0,13.9,-,**,0.0,13.9,-,**,100.0,13.9,18491,7657,54.2,(X),(X),(X),28.3,(X),(X),(X),31.1,(X),(X),(X)
8600000US14775,14775,ZCTA5 14775,915,105,51911,6366,70.8,6.0,51887,5521,19.9,5.7,4287,3863,38.0,7.0,16607,2340,2.4,1.7,16132,4977,1.9,1.4,3800,1265,17.9,4.8,35993,25626,673,103,54644,5062,25.7,7.2,N,N,17.2,5.5,N,N,40.1,8.4,N,N,5.1,3.1,N,N,10.3,4.4,N,N,1.6,2.4,N,N,2284,369,21178,2987,99.1,0.9,21163,2941,0.5,0.8,N,N,0.0,1.3,-,**,0.0,1.3,-,**,0.2,0.3,N,N,0.2,0.3,N,N,0.0,1.3,-,**,3.3,3.5,2597,4128,95.9,3.1,21828,2983,25.0,(X),(X),(X),25.9,(X),(X),(X),19.1,(X),(X),(X)
8600000US14777,14777,ZCTA5 14777,295,68,52804,6963,61.7,12.1,51113,10006,27.8,12.5,8263,6657,47.8,12.1,20205,3531,1.0,2.0,8867,45,1.0,1.4,2667,57,32.5,11.5,23008,7122,201,53,60143,8620,14.9,9.2,N,N,38.3,14.8,N,N,26.9,11.5,N,N,6.0,8.5,N,N,8.5,8.7,N,N,5.5,5.9,N,N,656,156,23736,3287,98.2,3.3,23898,3367,1.8,3.3,N,N,0.0,4.5,-,**,0.0,4.5,-,**,0.0,4.5,-,**,0.0,4.5,-,**,0.0,4.5,-,**,0.0,4.5,-,**,98.2,3.3,23898,3367,18.3,(X),(X),(X),20.4,(X),(X),(X),12.2,(X),(X),(X)
8600000US14778,14778,ZCTA5 14778,9,13,N,N,100.0,95.0,N,N,0.0,95.0,N,N,0.0,95.0,N,N,0.0,95.0,N,N,0.0,95.0,N,N,0.0,95.0,N,N,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,1388,364,3248,710,83.4,4.8,3293,730,4.8,3.5,2669,1831,0.6,0.9,N,N,2.2,1.9,1242,1397,0.0,2.1,-,**,6.0,4.1,2610,1509,3.0,3.1,5720,3042,10.7,5.7,2584,1089,79.5,5.4,3343,769,0.0,(X),(X),(X),-,(X),(X),(X),15.1,(X),(X),(X)
8600000US14779,14779,ZCTA5 14779,2829,108,40558,1673,68.0,2.3,40870,2210,13.4,1.8,7954,2558,33.7,1.9,16682,792,11.3,1.6,8984,844,4.9,1.2,3691,1453,20.2,1.8,15911,1657,1634,78,46906,2819,19.0,2.4,28546,4707,41.6,3.7,38125,2766,22.2,3.2,64672,5205,11.1,2.0,51564,7013,5.0,1.2,89580,7227,1.1,0.7,99428,34205,6629,131,17637,831,72.4,2.8,18925,986,1.9,1.0,8640,5003,18.4,2.2,15891,2069,0.5,0.5,17931,7019,0.0,0.5,-,**,1.3,0.7,8040,3760,5.5,1.2,11790,3191,4.0,1.2,11966,2736,71.2,2.7,19002,992,30.2,(X),(X),(X),33.5,(X),(X),(X),23.8,(X),(X),(X)
8600000US14781,14781,ZCTA5 14781,743,76,54828,5165,74.4,5.8,57428,5499,21.9,4.8,5484,1921,34.1,6.2,16709,1697,4.6,2.3,8000,3259,3.0,2.7,10409,5100,16.8,4.5,19514,7747,541,67,63723,6263,14.8,5.4,31081,9142,19.8,5.7,42152,10629,35.5,7.1,78457,9763,12.0,5.8,71657,20097,12.9,4.9,78823,19618,5.0,3.2,82904,36684,2181,291,19637,2146,98.9,1.0,19804,2173,0.5,0.5,N,N,0.0,1.4,-,**,0.0,1.4,-,**,0.0,1.4,-,**,0.0,1.4,-,**,0.7,0.7,N,N,0.6,0.8,N,N,98.3,1.3,19585,2082,23.8,(X),(X),(X),24.0,(X),(X),(X),15.5,(X),(X),(X)
8600000US14782,14782,ZCTA5 14782,916,74,52163,4122,77.9,5.8,51860,3946,17.5,3.8,3337,1178,34.7,5.3,16298,1270,7.4,3.8,8519,620,6.0,3.9,5755,1789,17.1,3.9,17276,3695,682,65,55178,4548,15.0,6.4,N,N,32.6,6.9,N,N,32.7,6.5,N,N,7.2,3.4,N,N,9.7,5.3,N,N,2.9,3.3,N,N,2680,278,17896,1720,98.5,1.3,17913,1735,0.0,0.1,N,N,0.3,0.3,N,N,0.1,0.1,N,N,0.0,1.1,-,**,0.0,1.1,-,**,1.1,1.3,553,413,0.4,0.6,N,N,98.1,1.4,17937,1746,26.4,(X),(X),(X),27.0,(X),(X),(X),17.3,(X),(X),(X)
8600000US14783,14783,ZCTA5 14783,139,38,53525,21450,84.9,7.7,55314,24493,10.1,7.5,3307,3738,20.1,9.1,12539,2100,6.5,4.4,6278,3589,5.0,4.5,2714,2373,14.4,8.2,10905,4306,94,35,39953,15285,33.0,18.5,N,N,22.3,14.4,N,N,24.5,15.4,N,N,17.0,13.0,N,N,3.2,5.2,N,N,0.0,26.8,N,N,350,88,20989,5577,48.6,12.1,16841,5840,0.0,8.2,-,**,46.3,11.5,25656,9901,5.1,7.8,N,N,0.0,8.2,-,**,0.0,8.2,-,**,0.0,8.2,-,**,0.0,8.2,-,**,48.6,12.1,16841,5840,48.9,(X),(X),(X),29.8,(X),(X),(X),31.8,(X),(X),(X)
8600000US14784,14784,ZCTA5 14784,294,58,39855,6434,57.1,10.4,44244,10966,22.4,8.5,1447,781,54.8,10.9,16270,1505,14.3,8.2,8043,732,8.2,5.2,2088,1058,26.5,9.5,13835,5196,189,48,41015,8984,29.1,12.9,N,N,40.7,16.2,N,N,18.5,13.2,N,N,4.2,5.0,N,N,7.4,7.3,N,N,0.0,14.6,N,N,766,224,15748,3758,98.2,2.8,16035,3988,0.0,3.8,-,**,0.0,3.8,-,**,0.7,1.0,N,N,0.0,3.8,-,**,0.0,3.8,-,**,1.2,1.8,N,N,0.0,3.8,-,**,98.2,2.8,16035,3988,29.6,(X),(X),(X),33.3,(X),(X),(X),20.0,(X),(X),(X)
8600000US14787,14787,ZCTA5 14787,2125,165,49127,4443,67.8,5.7,46127,4243,30.1,5.7,5714,2431,39.6,5.4,18078,1697,9.3,4.2,12128,2733,4.3,3.4,1034,791,24.9,4.9,25464,6555,1326,129,61372,6248,22.6,7.4,36054,7505,37.7,7.9,56499,8446,26.4,6.8,75242,9592,3.6,3.0,112890,66421,6.1,4.6,75575,13247,3.5,3.8,94436,19810,5030,267,21289,1598,99.4,0.5,21390,1611,0.4,0.5,N,N,0.0,0.6,-,**,0.0,0.6,-,**,0.0,0.6,-,**,0.2,0.3,N,N,0.0,0.6,-,**,3.1,3.0,5979,9184,96.5,3.1,21864,1580,23.9,(X),(X),(X),25.1,(X),(X),(X),21.0,(X),(X),(X)
8600000US14788,14788,ZCTA5 14788,128,61,58249,20992,68.8,31.3,67865,13720,7.8,13.9,20250,19,46.1,29.2,15554,5840,0.0,20.7,-,**,0.0,20.7,-,**,7.0,11.1,18611,20,29,19,46752,9578,34.5,48.5,N,N,65.5,48.5,N,N,0.0,52.9,N,N,0.0,52.9,N,N,0.0,52.9,N,N,0.0,52.9,N,N,245,111,31065,13419,99.6,1.0,31191,13474,0.4,1.0,N,N,0.0,11.5,-,**,0.0,11.5,-,**,0.0,11.5,-,**,0.0,11.5,-,**,0.0,11.5,-,**,4.1,7.3,N,N,95.5,7.3,31365,14190,20.3,(X),(X),(X),65.5,(X),(X),(X),23.0,(X),(X),(X)
